Salzone;OMES;Afstand_monding;Afstand_GR;AFSTAND_OE;Oever;MaxVel_vl;MaxVel_eb;AvgVel_vl;AvgVel_eb;MaxVel;AvgVel;MaxVel_vl.QN;MaxVel_eb.QN;AvgVel_vl.QN;AvgVel_eb.QN;MaxVel.QN;AvgVel.QN;Depth;X;Y;Year;Afstand_Monding;Salinity.A.linear;Salinity.linear;Oxygen.A.linear;Oxygen.linear;Temp.A.linear;Temp.linear;SPM.surface.linear;ZooC.linear;SPM.depthAvg.linear
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2006;85;1.4887405769841269;2.286002634920635;2.1345643649704718;2.1345643649704718;15.525158730158731;17.361785714285713;93.25697751345238;31.744668123527518;223.81674603228566
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2007;85;7.152390566620793;6.953893784897978;6.2218835274064785;4.448807585316282;17.31904761904762;19.201957671957672;46.492037037037036;4.907357758620689;111.58088888888886
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2008;85;1.5212871523809532;2.948432976984128;2.799770899298516;2.799770899298516;16.99888888888889;18.427698412698412;105.02857142857144;23.850127155172416;252.0685714285714
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2009;85;3.9704527952380957;3.278615833730159;7.9544763872164825;6.489252105714265;16.5189417989418;17.44632275132275;85.10158730158732;12.238667025862071;204.24380952380952
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2010;85;5.196297334126984;6.4709301931746035;8.606776906691588;7.551664568321234;13.906349206349205;15.902494331065759;115.60714285714292;26.261523552955662;277.45714285714297
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2011;85;9.641672051587301;10.19879988454365;7.011965162505196;6.320356247463879;17.661825396825396;18.480277777777776;187.57142857142858;12.449993265086206;450.1714285714285
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2012;85;1.5653899126984128;1.3845915357142857;6.143922162297842;6.023442206705379;14.688888888888888;16.57142857142857;80.86984126984127;83.18178271243843;194.087619047619
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2013;85;4.4180872098412705;5.837195320714286;6.878072089327011;6.878072089327011;14.121428571428572;15.07420634920635;83.35912698412699;44.211712068965525;200.0619047619047
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2014;85;7.789657209920635;7.274424848611111;8.144143401323694;6.723860920871045;16.92936507936508;18.200396825396826;92.89246031746032;9.737257435344828;222.9419047619047
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2015;85;3.549789885380952;6.4481404215476195;6.328848576349514;6.328848576349514;14.984920634920636;16.094444444444445;173.03333333333333;63.71677262931034;415.2799999999999
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2016;85;4.682135998888889;3.4780317121031743;7.2083205051506205;4.889835351812662;15.221428571428573;17.351984126984128;97.07328042240873;30.387736788023403;232.9758730137809
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2017;85;8.156478621190477;10.293105378968255;8.645746378493895;7.757861488366832;14.223015873015873;17.45873015873016;112.88849206349207;9.317638038793103;270.9323809523809
Mesohalien;11;85;20.25;220;R;1.1274;0.83569;0.53969;0.3576;1.1274;0.44864499999999996;1.10430002212524;0.788900017738342;0.542500019073486;0.360000014305115;1.10430002212524;0.45125001668930054;3.35005;147899.874300003;215352.907099999;2018;85;8.00686473825397;8.63475269730159;7.128238637434681;7.0756179453676165;17.130952380952383;18.73968253968254;58.26528722600153;23.15081092210591;139.83668934240364
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2004;85;6.554507504761926;5.389110702380965;4.352408155782036;4.2063754970176355;14.726984126984126;17.428968253968254;35.37301587301587;59.17892176562094;84.89523809523807
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2005;85;4.128855687301589;4.2900400928571445;6.16093524673118;3.8476387881764857;14.554841269841269;16.038571428571426;78.96428571428572;46.42057769816391;189.5142857142857
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2006;85;1.4887405769841269;2.286002634920635;2.1345643649704718;2.1345643649704718;15.525158730158731;17.361785714285713;93.25697751345238;31.744668123527518;223.81674603228566
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2007;85;7.152390566620793;6.953893784897978;6.2218835274064785;4.448807585316282;17.31904761904762;19.201957671957672;46.492037037037036;4.907357758620689;111.58088888888886
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2008;85;1.5212871523809532;2.948432976984128;2.799770899298516;2.799770899298516;16.99888888888889;18.427698412698412;105.02857142857144;23.850127155172416;252.0685714285714
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2009;85;3.9704527952380957;3.278615833730159;7.9544763872164825;6.489252105714265;16.5189417989418;17.44632275132275;85.10158730158732;12.238667025862071;204.24380952380952
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2010;85;5.196297334126984;6.4709301931746035;8.606776906691588;7.551664568321234;13.906349206349205;15.902494331065759;115.60714285714292;26.261523552955662;277.45714285714297
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2011;85;9.641672051587301;10.19879988454365;7.011965162505196;6.320356247463879;17.661825396825396;18.480277777777776;187.57142857142858;12.449993265086206;450.1714285714285
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2012;85;1.5653899126984128;1.3845915357142857;6.143922162297842;6.023442206705379;14.688888888888888;16.57142857142857;80.86984126984127;83.18178271243843;194.087619047619
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2013;85;4.4180872098412705;5.837195320714286;6.878072089327011;6.878072089327011;14.121428571428572;15.07420634920635;83.35912698412699;44.211712068965525;200.0619047619047
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2014;85;7.789657209920635;7.274424848611111;8.144143401323694;6.723860920871045;16.92936507936508;18.200396825396826;92.89246031746032;9.737257435344828;222.9419047619047
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2015;85;3.549789885380952;6.4481404215476195;6.328848576349514;6.328848576349514;14.984920634920636;16.094444444444445;173.03333333333333;63.71677262931034;415.2799999999999
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2016;85;4.682135998888889;3.4780317121031743;7.2083205051506205;4.889835351812662;15.221428571428573;17.351984126984128;97.07328042240873;30.387736788023403;232.9758730137809
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2017;85;8.156478621190477;10.293105378968255;8.645746378493895;7.757861488366832;14.223015873015873;17.45873015873016;112.88849206349207;9.317638038793103;270.9323809523809
Mesohalien;11;85;20.25;240;R;1.1854;0.8784;0.57649;0.4038;1.1854;0.49014499999999994;1.16489994525909;0.824199974536896;0.576900005340576;0.40310001373291;1.16489994525909;0.49000000953674294;3.76305;147886.741499998;215337.823199999;2018;85;8.00686473825397;8.63475269730159;7.128238637434681;7.0756179453676165;17.130952380952383;18.73968253968254;58.26528722600153;23.15081092210591;139.83668934240364
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2004;85;6.554507504761926;5.389110702380965;4.352408155782036;4.2063754970176355;14.726984126984126;17.428968253968254;35.37301587301587;59.17892176562094;84.89523809523807
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2005;85;4.128855687301589;4.2900400928571445;6.16093524673118;3.8476387881764857;14.554841269841269;16.038571428571426;78.96428571428572;46.42057769816391;189.5142857142857
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2006;85;1.4887405769841269;2.286002634920635;2.1345643649704718;2.1345643649704718;15.525158730158731;17.361785714285713;93.25697751345238;31.744668123527518;223.81674603228566
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2007;85;7.152390566620793;6.953893784897978;6.2218835274064785;4.448807585316282;17.31904761904762;19.201957671957672;46.492037037037036;4.907357758620689;111.58088888888886
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2008;85;1.5212871523809532;2.948432976984128;2.799770899298516;2.799770899298516;16.99888888888889;18.427698412698412;105.02857142857144;23.850127155172416;252.0685714285714
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2009;85;3.9704527952380957;3.278615833730159;7.9544763872164825;6.489252105714265;16.5189417989418;17.44632275132275;85.10158730158732;12.238667025862071;204.24380952380952
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2010;85;5.196297334126984;6.4709301931746035;8.606776906691588;7.551664568321234;13.906349206349205;15.902494331065759;115.60714285714292;26.261523552955662;277.45714285714297
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2011;85;9.641672051587301;10.19879988454365;7.011965162505196;6.320356247463879;17.661825396825396;18.480277777777776;187.57142857142858;12.449993265086206;450.1714285714285
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2012;85;1.5653899126984128;1.3845915357142857;6.143922162297842;6.023442206705379;14.688888888888888;16.57142857142857;80.86984126984127;83.18178271243843;194.087619047619
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2013;85;4.4180872098412705;5.837195320714286;6.878072089327011;6.878072089327011;14.121428571428572;15.07420634920635;83.35912698412699;44.211712068965525;200.0619047619047
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2014;85;7.789657209920635;7.274424848611111;8.144143401323694;6.723860920871045;16.92936507936508;18.200396825396826;92.89246031746032;9.737257435344828;222.9419047619047
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2015;85;3.549789885380952;6.4481404215476195;6.328848576349514;6.328848576349514;14.984920634920636;16.094444444444445;173.03333333333333;63.71677262931034;415.2799999999999
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2016;85;4.682135998888889;3.4780317121031743;7.2083205051506205;4.889835351812662;15.221428571428573;17.351984126984128;97.07328042240873;30.387736788023403;232.9758730137809
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2017;85;8.156478621190477;10.293105378968255;8.645746378493895;7.757861488366832;14.223015873015873;17.45873015873016;112.88849206349207;9.317638038793103;270.9323809523809
Mesohalien;11;85;20.25;260;R;1.2401;0.92919;0.6082;0.44819;1.2401;0.528195;1.22239995002747;0.862999975681305;0.608699977397919;0.44760000705719;1.22239995002747;0.5281499922275545;4.97278;147873.608599998;215322.739100002;2018;85;8.00686473825397;8.63475269730159;7.128238637434681;7.0756179453676165;17.130952380952383;18.73968253968254;58.26528722600153;23.15081092210591;139.83668934240364
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2004;85;6.554507504761926;5.389110702380965;4.352408155782036;4.2063754970176355;14.726984126984126;17.428968253968254;35.37301587301587;59.17892176562094;84.89523809523807
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2005;85;4.128855687301589;4.2900400928571445;6.16093524673118;3.8476387881764857;14.554841269841269;16.038571428571426;78.96428571428572;46.42057769816391;189.5142857142857
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2006;85;1.4887405769841269;2.286002634920635;2.1345643649704718;2.1345643649704718;15.525158730158731;17.361785714285713;93.25697751345238;31.744668123527518;223.81674603228566
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2007;85;7.152390566620793;6.953893784897978;6.2218835274064785;4.448807585316282;17.31904761904762;19.201957671957672;46.492037037037036;4.907357758620689;111.58088888888886
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2008;85;1.5212871523809532;2.948432976984128;2.799770899298516;2.799770899298516;16.99888888888889;18.427698412698412;105.02857142857144;23.850127155172416;252.0685714285714
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2009;85;3.9704527952380957;3.278615833730159;7.9544763872164825;6.489252105714265;16.5189417989418;17.44632275132275;85.10158730158732;12.238667025862071;204.24380952380952
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2010;85;5.196297334126984;6.4709301931746035;8.606776906691588;7.551664568321234;13.906349206349205;15.902494331065759;115.60714285714292;26.261523552955662;277.45714285714297
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2011;85;9.641672051587301;10.19879988454365;7.011965162505196;6.320356247463879;17.661825396825396;18.480277777777776;187.57142857142858;12.449993265086206;450.1714285714285
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2012;85;1.5653899126984128;1.3845915357142857;6.143922162297842;6.023442206705379;14.688888888888888;16.57142857142857;80.86984126984127;83.18178271243843;194.087619047619
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2013;85;4.4180872098412705;5.837195320714286;6.878072089327011;6.878072089327011;14.121428571428572;15.07420634920635;83.35912698412699;44.211712068965525;200.0619047619047
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2014;85;7.789657209920635;7.274424848611111;8.144143401323694;6.723860920871045;16.92936507936508;18.200396825396826;92.89246031746032;9.737257435344828;222.9419047619047
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2015;85;3.549789885380952;6.4481404215476195;6.328848576349514;6.328848576349514;14.984920634920636;16.094444444444445;173.03333333333333;63.71677262931034;415.2799999999999
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2016;85;4.682135998888889;3.4780317121031743;7.2083205051506205;4.889835351812662;15.221428571428573;17.351984126984128;97.07328042240873;30.387736788023403;232.9758730137809
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2017;85;8.156478621190477;10.293105378968255;8.645746378493895;7.757861488366832;14.223015873015873;17.45873015873016;112.88849206349207;9.317638038793103;270.9323809523809
Mesohalien;11;85;20.25;280;R;1.2834;0.96929;0.62949;0.48489;1.2834;0.55719;1.2661999464035;0.898999989032745;0.630900025367737;0.486400008201599;1.2661999464035;0.558650016784668;5.24193;147860.475699998;215307.655000001;2018;85;8.00686473825397;8.63475269730159;7.128238637434681;7.0756179453676165;17.130952380952383;18.73968253968254;58.26528722600153;23.15081092210591;139.83668934240364
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2004;85;6.554507504761926;5.389110702380965;4.352408155782036;4.2063754970176355;14.726984126984126;17.428968253968254;35.37301587301587;59.17892176562094;84.89523809523807
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2005;85;4.128855687301589;4.2900400928571445;6.16093524673118;3.8476387881764857;14.554841269841269;16.038571428571426;78.96428571428572;46.42057769816391;189.5142857142857
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2006;85;1.4887405769841269;2.286002634920635;2.1345643649704718;2.1345643649704718;15.525158730158731;17.361785714285713;93.25697751345238;31.744668123527518;223.81674603228566
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2007;85;7.152390566620793;6.953893784897978;6.2218835274064785;4.448807585316282;17.31904761904762;19.201957671957672;46.492037037037036;4.907357758620689;111.58088888888886
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2008;85;1.5212871523809532;2.948432976984128;2.799770899298516;2.799770899298516;16.99888888888889;18.427698412698412;105.02857142857144;23.850127155172416;252.0685714285714
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2009;85;3.9704527952380957;3.278615833730159;7.9544763872164825;6.489252105714265;16.5189417989418;17.44632275132275;85.10158730158732;12.238667025862071;204.24380952380952
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2010;85;5.196297334126984;6.4709301931746035;8.606776906691588;7.551664568321234;13.906349206349205;15.902494331065759;115.60714285714292;26.261523552955662;277.45714285714297
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2011;85;9.641672051587301;10.19879988454365;7.011965162505196;6.320356247463879;17.661825396825396;18.480277777777776;187.57142857142858;12.449993265086206;450.1714285714285
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2012;85;1.5653899126984128;1.3845915357142857;6.143922162297842;6.023442206705379;14.688888888888888;16.57142857142857;80.86984126984127;83.18178271243843;194.087619047619
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2013;85;4.4180872098412705;5.837195320714286;6.878072089327011;6.878072089327011;14.121428571428572;15.07420634920635;83.35912698412699;44.211712068965525;200.0619047619047
Mesohalien;11;85;20.25;300;R;1.3114;0.99519;0.6452;0.52079;1.3114;0.5829949999999999;1.2960000038147;0.924499988555908;0.644400000572205;0.518100023269653;1.2960000038147;0.581250011920929;5.57493;147847.342799999;215292.570999999;2014;85;7.789657209920635;7.274424848611111;8.144143401323694;6.723860920871045;16.92936507936508;18.200396825396826;92.89246031746032;9.737257435344828;222.9419047619047
